KEY,TICKER,DATE,TIME,CLOSE
1491,SMLT,2024-05-20,12:00:00,3675.600197035091
1492,SMLT,2024-05-20,13:00:00,3675.600197035091
1493,SMLT,2024-05-20,14:00:00,3675.600197035091
1494,SMLT,2024-05-20,15:00:00,3675.600197035091
1495,SMLT,2024-05-20,16:00:00,3675.600197035091
1496,SMLT,2024-05-20,17:00:00,3675.600197035091
1497,SMLT,2024-05-20,18:00:00,3675.600197035091
1498,SMLT,2024-05-20,20:00:00,3675.600197035091
1499,SMLT,2024-05-20,21:00:00,3675.600197035091
1500,SMLT,2024-05-20,22:00:00,3675.600197035091
1501,SMLT,2024-05-20,23:00:00,3675.600197035091
1502,SMLT,2024-05-21,10:00:00,3675.600197035091
1503,SMLT,2024-05-21,11:00:00,3675.600197035091
1504,SMLT,2024-05-21,12:00:00,3675.600197035091
1505,SMLT,2024-05-21,13:00:00,3675.600197035091
1506,SMLT,2024-05-21,14:00:00,3675.600197035091
1507,SMLT,2024-05-21,15:00:00,3675.600197035091
1508,SMLT,2024-05-21,16:00:00,3675.600197035091
1509,SMLT,2024-05-21,17:00:00,3675.600197035091
1510,SMLT,2024-05-21,18:00:00,3675.600197035091
1511,SMLT,2024-05-21,20:00:00,3675.600197035091
1512,SMLT,2024-05-21,22:00:00,3675.600197035091
1513,SMLT,2024-05-21,23:00:00,3675.600197035091
1514,SMLT,2024-05-22,10:00:00,3675.600197035091
1515,SMLT,2024-05-22,11:00:00,3675.600197035091
1516,SMLT,2024-05-22,12:00:00,3675.600197035091
1517,SMLT,2024-05-22,13:00:00,3675.600197035091
1518,SMLT,2024-05-22,14:00:00,3675.600197035091
1519,SMLT,2024-05-22,15:00:00,3675.600197035091
1520,SMLT,2024-05-22,16:00:00,3675.600197035091
1521,SMLT,2024-05-22,17:00:00,3675.600197035091
1522,SMLT,2024-05-22,18:00:00,3675.600197035091
1523,SMLT,2024-05-22,20:00:00,3675.600197035091
1524,SMLT,2024-05-22,21:00:00,3675.600197035091
1525,SMLT,2024-05-22,22:00:00,3675.600197035091
1526,SMLT,2024-05-23,10:00:00,3675.600197035091
1527,SMLT,2024-05-23,11:00:00,3675.600197035091
1528,SMLT,2024-05-23,12:00:00,3675.600197035091
1529,SMLT,2024-05-23,13:00:00,3675.600197035091
1530,SMLT,2024-05-23,14:00:00,3675.600197035091
1531,SMLT,2024-05-23,15:00:00,3675.600197035091
1532,SMLT,2024-05-23,16:00:00,3675.600197035091
1533,SMLT,2024-05-23,17:00:00,3675.600197035091
1534,SMLT,2024-05-23,18:00:00,3675.600197035091
1535,SMLT,2024-05-23,20:00:00,3675.600197035091
1536,SMLT,2024-05-23,21:00:00,3675.600197035091
1537,SMLT,2024-05-23,23:00:00,3675.600197035091
1538,SMLT,2024-05-24,10:00:00,3675.600197035091
1539,SMLT,2024-05-24,11:00:00,3675.600197035091
1540,SMLT,2024-05-24,12:00:00,3675.600197035091
1541,SMLT,2024-05-24,13:00:00,3675.600197035091
1542,SMLT,2024-05-24,14:00:00,3675.600197035091
1543,SMLT,2024-05-24,15:00:00,3675.600197035091
1544,SMLT,2024-05-24,16:00:00,3675.600197035091
1545,SMLT,2024-05-24,17:00:00,3675.600197035091
1546,SMLT,2024-05-24,18:00:00,3675.600197035091
1547,SMLT,2024-05-24,20:00:00,3675.600197035091
1548,SMLT,2024-05-24,21:00:00,3675.600197035091
1549,SMLT,2024-05-24,22:00:00,3675.600197035091
1550,SMLT,2024-05-24,23:00:00,3675.600197035091
1551,SMLT,2024-05-27,10:00:00,3675.600197035091
1552,SMLT,2024-05-27,11:00:00,3675.600197035091
1553,SMLT,2024-05-27,12:00:00,3675.600197035091
1554,SMLT,2024-05-27,13:00:00,3675.600197035091
1555,SMLT,2024-05-27,14:00:00,3675.600197035091
1556,SMLT,2024-05-27,15:00:00,3675.600197035091
1557,SMLT,2024-05-27,16:00:00,3675.600197035091
1558,SMLT,2024-05-27,17:00:00,3675.600197035091
1559,SMLT,2024-05-27,18:00:00,3675.600197035091
1560,SMLT,2024-05-27,20:00:00,3675.600197035091
1561,SMLT,2024-05-27,21:00:00,3675.600197035091
1562,SMLT,2024-05-27,22:00:00,3675.600197035091
1563,SMLT,2024-05-27,23:00:00,3675.600197035091
1564,SMLT,2024-05-28,10:00:00,3675.600197035091
1565,SMLT,2024-05-28,11:00:00,3675.600197035091
1566,SMLT,2024-05-28,12:00:00,3675.600197035091
1567,SMLT,2024-05-28,13:00:00,3675.600197035091
1568,SMLT,2024-05-28,14:00:00,3675.600197035091
1569,SMLT,2024-05-28,15:00:00,3675.600197035091
1570,SMLT,2024-05-28,16:00:00,3675.600197035091
1571,SMLT,2024-05-28,17:00:00,3675.600197035091
1572,SMLT,2024-05-28,18:00:00,3675.600197035091
1573,SMLT,2024-05-28,20:00:00,3675.600197035091
1574,SMLT,2024-05-28,21:00:00,3675.600197035091
1575,SMLT,2024-05-28,23:00:00,3675.600197035091
1576,SMLT,2024-05-29,10:00:00,3675.600197035091
1577,SMLT,2024-05-29,11:00:00,3675.600197035091
1578,SMLT,2024-05-29,12:00:00,3675.600197035091
1579,SMLT,2024-05-29,13:00:00,3675.600197035091
1580,SMLT,2024-05-29,14:00:00,3675.600197035091
1581,SMLT,2024-05-29,15:00:00,3675.600197035091
1582,SMLT,2024-05-29,16:00:00,3675.600197035091
1583,SMLT,2024-05-29,17:00:00,3675.600197035091
1584,SMLT,2024-05-29,18:00:00,3675.600197035091
1585,SMLT,2024-05-29,20:00:00,3675.600197035091
1586,SMLT,2024-05-29,21:00:00,3675.600197035091
1587,SMLT,2024-05-29,22:00:00,3675.600197035091
1588,SMLT,2024-05-29,23:00:00,3675.600197035091
1589,SMLT,2024-05-30,10:00:00,3675.600197035091
1590,SMLT,2024-05-30,11:00:00,3675.600197035091
1591,SMLT,2024-05-30,12:00:00,3675.600197035091
1592,SMLT,2024-05-30,13:00:00,3675.600197035091
1593,SMLT,2024-05-30,14:00:00,3675.600197035091
1594,SMLT,2024-05-30,15:00:00,3675.600197035091
1595,SMLT,2024-05-30,16:00:00,3675.600197035091
1596,SMLT,2024-05-30,17:00:00,3675.600197035091
1597,SMLT,2024-05-30,18:00:00,3675.600197035091
1598,SMLT,2024-05-30,20:00:00,3675.600197035091
1599,SMLT,2024-05-30,21:00:00,3675.600197035091
1600,SMLT,2024-05-30,22:00:00,3675.600197035091
1601,SMLT,2024-05-30,23:00:00,3675.600197035091
1602,SMLT,2024-05-31,10:00:00,3675.600197035091
1603,SMLT,2024-05-31,11:00:00,3675.600197035091
1604,SMLT,2024-05-31,12:00:00,3675.600197035091
1605,SMLT,2024-05-31,13:00:00,3675.600197035091
1606,SMLT,2024-05-31,14:00:00,3675.600197035091
1607,SMLT,2024-05-31,15:00:00,3675.600197035091
1608,SMLT,2024-05-31,16:00:00,3675.600197035091
1609,SMLT,2024-05-31,17:00:00,3675.600197035091
1610,SMLT,2024-05-31,18:00:00,3675.600197035091
1611,SMLT,2024-05-31,20:00:00,3675.600197035091
1612,SMLT,2024-05-31,21:00:00,3675.600197035091
1613,SMLT,2024-05-31,22:00:00,3675.600197035091
1614,SMLT,2024-05-31,23:00:00,3675.600197035091
1615,YNDX,2024-06-07,10:00:00,3766.2790285693545
1616,YNDX,2024-06-07,11:00:00,3766.2790285693545
1617,YNDX,2024-06-07,12:00:00,3766.2790285693545
1618,YNDX,2024-06-07,13:00:00,3766.2790285693545
1619,YNDX,2024-06-07,14:00:00,3766.2790285693545
1620,YNDX,2024-06-07,15:00:00,3766.2790285693545
1621,YNDX,2024-06-07,16:00:00,3766.2790285693545
1622,YNDX,2024-06-07,17:00:00,3766.2790285693545
1623,YNDX,2024-06-07,18:00:00,3766.2790285693545
1624,YNDX,2024-06-07,20:00:00,3766.2790285693545
1625,YNDX,2024-06-07,21:00:00,3766.2790285693545
1626,YNDX,2024-06-07,22:00:00,3766.2790285693545
1627,YNDX,2024-06-07,23:00:00,3766.2790285693545
1628,YNDX,2024-06-10,10:00:00,3766.2790285693545
1629,YNDX,2024-06-10,11:00:00,3766.2790285693545
1630,YNDX,2024-06-10,12:00:00,3766.2790285693545
1631,YNDX,2024-06-10,13:00:00,3766.2790285693545
1632,YNDX,2024-06-10,14:00:00,3766.2790285693545
1633,YNDX,2024-06-10,15:00:00,3766.2790285693545
1634,YNDX,2024-06-10,16:00:00,3766.2790285693545
1635,YNDX,2024-06-10,17:00:00,3766.2790285693545
1636,YNDX,2024-06-10,18:00:00,3766.2790285693545
1637,YNDX,2024-06-10,20:00:00,3766.2790285693545
1638,YNDX,2024-06-10,21:00:00,3766.2790285693545
1639,YNDX,2024-06-10,22:00:00,3766.2790285693545
1640,YNDX,2024-06-10,23:00:00,3766.2790285693545
1641,AGRO,2024-06-03,10:00:00,1443.1736739772903
1642,AGRO,2024-06-03,11:00:00,1443.1736739772903
1643,AGRO,2024-06-03,12:00:00,1443.1736739772903
1644,AGRO,2024-06-03,13:00:00,1443.1736739772903
1645,AGRO,2024-06-03,14:00:00,1443.1736739772903
1646,AGRO,2024-06-03,15:00:00,1443.1736739772903
1647,AGRO,2024-06-03,16:00:00,1443.1736739772903
1648,AGRO,2024-06-03,17:00:00,1443.1736739772903
1649,AGRO,2024-06-03,18:00:00,1443.1736739772903
1650,AGRO,2024-06-03,20:00:00,1443.1736739772903
1651,AGRO,2024-06-03,21:00:00,1443.1736739772903
1652,AGRO,2024-06-03,22:00:00,1443.1736739772903
1653,AGRO,2024-06-03,23:00:00,1443.1736739772903
1654,AGRO,2024-06-04,10:00:00,1443.1736739772903
1655,AGRO,2024-06-04,11:00:00,1443.1736739772903
1656,AGRO,2024-06-04,12:00:00,1443.1736739772903
1657,AGRO,2024-06-04,13:00:00,1443.1736739772903
1658,AGRO,2024-06-04,14:00:00,1443.1736739772903
1659,AGRO,2024-06-04,15:00:00,1443.1736739772903
1660,AGRO,2024-06-04,17:00:00,1443.1736739772903
1661,AGRO,2024-06-04,18:00:00,1443.1736739772903
1662,AGRO,2024-06-04,20:00:00,1443.1736739772903
1663,AGRO,2024-06-04,21:00:00,1443.1736739772903
1664,AGRO,2024-06-04,22:00:00,1443.1736739772903
1665,AGRO,2024-06-04,23:00:00,1443.1736739772903
1666,AGRO,2024-06-05,10:00:00,1443.1736739772903
1667,AGRO,2024-06-05,11:00:00,1443.1736739772903
1668,AGRO,2024-06-05,12:00:00,1443.1736739772903
1669,AGRO,2024-06-05,13:00:00,1443.1736739772903
1670,AGRO,2024-06-05,14:00:00,1443.1736739772903
1671,AGRO,2024-06-05,15:00:00,1443.1736739772903
1672,AGRO,2024-06-05,16:00:00,1443.1736739772903
1673,AGRO,2024-06-05,17:00:00,1443.1736739772903
1674,AGRO,2024-06-05,18:00:00,1443.1736739772903
1675,AGRO,2024-06-05,20:00:00,1443.1736739772903
1676,AGRO,2024-06-05,21:00:00,1443.1736739772903
1677,AGRO,2024-06-05,22:00:00,1443.1736739772903
1678,AGRO,2024-06-06,10:00:00,1443.1736739772903
1679,AGRO,2024-06-06,11:00:00,1443.1736739772903
1680,AGRO,2024-06-06,12:00:00,1443.1736739772903
1681,AGRO,2024-06-06,13:00:00,1443.1736739772903
1682,AGRO,2024-06-06,14:00:00,1443.1736739772903
1683,AGRO,2024-06-06,15:00:00,1443.1736739772903
1684,AGRO,2024-06-06,16:00:00,1443.1736739772903
1685,AGRO,2024-06-06,17:00:00,1443.1736739772903
1686,AGRO,2024-06-06,18:00:00,1443.1736739772903
1687,AGRO,2024-06-06,20:00:00,1443.1736739772903
1688,AGRO,2024-06-06,21:00:00,1443.1736739772903
1689,SIBN,2024-06-03,10:00:00,783.3884009842375
1690,SIBN,2024-06-03,11:00:00,783.3884009842375
1691,SIBN,2024-06-03,12:00:00,783.3884009842375
1692,SIBN,2024-06-03,13:00:00,783.3884009842375
1693,SIBN,2024-06-03,14:00:00,783.3884009842375
1694,SIBN,2024-06-03,15:00:00,783.3884009842375
1695,SIBN,2024-06-03,16:00:00,783.3884009842375
1696,SIBN,2024-06-03,17:00:00,783.3884009842375
1697,SIBN,2024-06-03,18:00:00,783.3884009842375
1698,SIBN,2024-06-03,20:00:00,783.3884009842375
1699,SIBN,2024-06-03,21:00:00,783.3884009842375
1700,SIBN,2024-06-03,22:00:00,783.3884009842375
1701,SIBN,2024-06-03,23:00:00,783.3884009842375
1702,SIBN,2024-06-04,10:00:00,783.3884009842375
1703,SIBN,2024-06-04,11:00:00,783.3884009842375
1704,SIBN,2024-06-04,12:00:00,783.3884009842375
1705,SIBN,2024-06-04,13:00:00,783.3884009842375
1706,SIBN,2024-06-04,14:00:00,783.3884009842375
1707,SIBN,2024-06-04,15:00:00,783.3884009842375
1708,SIBN,2024-06-04,16:00:00,783.3884009842375
1709,SIBN,2024-06-04,17:00:00,783.3884009842375
1710,SIBN,2024-06-04,18:00:00,783.3884009842375
1711,SIBN,2024-06-04,20:00:00,783.3884009842375
1712,SIBN,2024-06-04,21:00:00,783.3884009842375
1713,SIBN,2024-06-04,22:00:00,783.3884009842375
1714,SIBN,2024-06-04,23:00:00,783.3884009842375
1715,SIBN,2024-06-05,10:00:00,783.3884009842375
1716,SIBN,2024-06-05,11:00:00,783.3884009842375
1717,SIBN,2024-06-05,12:00:00,783.3884009842375
1718,SIBN,2024-06-05,13:00:00,783.3884009842375
1719,SIBN,2024-06-05,14:00:00,783.3884009842375
1720,SIBN,2024-06-05,15:00:00,783.3884009842375
1721,SIBN,2024-06-05,16:00:00,783.3884009842375
1722,SIBN,2024-06-05,17:00:00,783.3884009842375
1723,SIBN,2024-06-05,18:00:00,783.3884009842375
1724,SIBN,2024-06-05,20:00:00,783.3884009842375
1725,SIBN,2024-06-05,21:00:00,783.3884009842375
1726,SIBN,2024-06-05,22:00:00,783.3884009842375
1727,SIBN,2024-06-05,23:00:00,783.3884009842375
1728,SIBN,2024-06-06,10:00:00,783.3884009842375
1729,SIBN,2024-06-06,11:00:00,783.3884009842375
1730,SIBN,2024-06-06,12:00:00,783.3884009842375
1731,SIBN,2024-06-06,13:00:00,783.3884009842375
1732,SIBN,2024-06-06,14:00:00,783.3884009842375
1733,SIBN,2024-06-06,15:00:00,783.3884009842375
1734,SIBN,2024-06-06,16:00:00,783.3884009842375
1735,SIBN,2024-06-06,17:00:00,783.3884009842375
1736,SIBN,2024-06-06,18:00:00,783.3884009842375
1737,SIBN,2024-06-06,20:00:00,783.3884009842375
1738,SIBN,2024-06-06,21:00:00,783.3884009842375
1739,SIBN,2024-06-06,22:00:00,783.3884009842375
1740,SIBN,2024-06-06,23:00:00,783.3884009842375
1741,AGRO,2024-05-13,10:00:00,1443.1736739772903
1742,AGRO,2024-05-13,11:00:00,1443.1736739772903
1743,AGRO,2024-05-13,12:00:00,1443.1736739772903
1744,AGRO,2024-05-13,13:00:00,1443.1736739772903
1745,AGRO,2024-05-13,14:00:00,1443.1736739772903
1746,AGRO,2024-05-13,15:00:00,1443.1736739772903
1747,AGRO,2024-05-13,16:00:00,1443.1736739772903
1748,AGRO,2024-05-13,17:00:00,1443.1736739772903
1749,AGRO,2024-05-13,18:00:00,1443.1736739772903
1750,AGRO,2024-05-13,20:00:00,1443.1736739772903
1751,AGRO,2024-05-13,21:00:00,1443.1736739772903
1752,AGRO,2024-05-13,22:00:00,1443.1736739772903
1753,AGRO,2024-05-13,23:00:00,1443.1736739772903
1754,AGRO,2024-05-14,10:00:00,1443.1736739772903
1755,AGRO,2024-05-14,11:00:00,1443.1736739772903
1756,AGRO,2024-05-14,12:00:00,1443.1736739772903
1757,AGRO,2024-05-14,13:00:00,1443.1736739772903
1758,AGRO,2024-05-14,14:00:00,1443.1736739772903
1759,AGRO,2024-05-14,15:00:00,1443.1736739772903
1760,AGRO,2024-05-14,16:00:00,1443.1736739772903
1761,AGRO,2024-05-14,17:00:00,1443.1736739772903
1762,AGRO,2024-05-14,18:00:00,1443.1736739772903
1763,AGRO,2024-05-14,20:00:00,1443.1736739772903
1764,AGRO,2024-05-14,21:00:00,1443.1736739772903
1765,AGRO,2024-05-14,22:00:00,1443.1736739772903
1766,AGRO,2024-05-14,23:00:00,1443.1736739772903
1767,AGRO,2024-05-15,10:00:00,1443.1736739772903
1768,AGRO,2024-05-15,11:00:00,1443.1736739772903
1769,AGRO,2024-05-15,12:00:00,1443.1736739772903
1770,AGRO,2024-05-15,13:00:00,1443.1736739772903
1771,AGRO,2024-05-15,14:00:00,1443.1736739772903
1772,AGRO,2024-05-15,15:00:00,1443.1736739772903
1773,AGRO,2024-05-15,16:00:00,1443.1736739772903
1774,AGRO,2024-05-15,18:00:00,1443.1736739772903
1775,AGRO,2024-05-15,20:00:00,1443.1736739772903
1776,AGRO,2024-05-16,10:00:00,1443.1736739772903
1777,AGRO,2024-05-16,11:00:00,1443.1736739772903
1778,AGRO,2024-05-16,12:00:00,1443.1736739772903
1779,AGRO,2024-05-16,13:00:00,1443.1736739772903
1780,AGRO,2024-05-16,14:00:00,1443.1736739772903
1781,AGRO,2024-05-16,15:00:00,1443.1736739772903
1782,AGRO,2024-05-16,17:00:00,1443.1736739772903
1783,AGRO,2024-05-16,18:00:00,1443.1736739772903
1784,AGRO,2024-05-16,20:00:00,1443.1736739772903
1785,AGRO,2024-05-16,21:00:00,1443.1736739772903
1786,AGRO,2024-05-16,23:00:00,1443.1736739772903
1787,AGRO,2024-05-17,10:00:00,1443.1736739772903
1788,AGRO,2024-05-17,11:00:00,1443.1736739772903
1789,AGRO,2024-05-17,12:00:00,1443.1736739772903
1790,AGRO,2024-05-17,13:00:00,1443.1736739772903
1791,AGRO,2024-05-17,14:00:00,1443.1736739772903
1792,AGRO,2024-05-17,15:00:00,1443.1736739772903
1793,AGRO,2024-05-17,16:00:00,1443.1736739772903
1794,AGRO,2024-05-17,17:00:00,1443.1736739772903
1795,AGRO,2024-05-17,18:00:00,1443.1736739772903
1796,AGRO,2024-05-17,20:00:00,1443.1736739772903
1797,AGRO,2024-05-17,22:00:00,1443.1736739772903
1798,AGRO,2024-05-17,23:00:00,1443.1736739772903
1799,AGRO,2024-05-20,10:00:00,1443.1736739772903
1800,AGRO,2024-05-20,11:00:00,1443.1736739772903
1801,AGRO,2024-05-20,12:00:00,1443.1736739772903
1802,AGRO,2024-05-20,13:00:00,1443.1736739772903
1803,AGRO,2024-05-20,14:00:00,1443.1736739772903
1804,AGRO,2024-05-20,15:00:00,1443.1736739772903
1805,AGRO,2024-05-20,16:00:00,1443.1736739772903
1806,AGRO,2024-05-20,17:00:00,1443.1736739772903
1807,AGRO,2024-05-20,18:00:00,1443.1736739772903
1808,AGRO,2024-05-20,20:00:00,1443.1736739772903
1809,AGRO,2024-05-20,21:00:00,1443.1736739772903
1810,AGRO,2024-05-20,22:00:00,1443.1736739772903
1811,AGRO,2024-05-20,23:00:00,1443.1736739772903
1812,AGRO,2024-05-21,10:00:00,1443.1736739772903
1813,AGRO,2024-05-21,11:00:00,1443.1736739772903
1814,AGRO,2024-05-21,12:00:00,1443.1736739772903
1815,AGRO,2024-05-21,13:00:00,1443.1736739772903
1816,AGRO,2024-05-21,14:00:00,1443.1736739772903
1817,AGRO,2024-05-21,15:00:00,1443.1736739772903
1818,AGRO,2024-05-21,16:00:00,1443.1736739772903
1819,AGRO,2024-05-21,17:00:00,1443.1736739772903
1820,AGRO,2024-05-21,18:00:00,1443.1736739772903
1821,AGRO,2024-05-21,20:00:00,1443.1736739772903
1822,AGRO,2024-05-21,21:00:00,1443.1736739772903
1823,AGRO,2024-05-21,22:00:00,1443.1736739772903
1824,AGRO,2024-05-22,10:00:00,1443.1736739772903
1825,AGRO,2024-05-22,11:00:00,1443.1736739772903
1826,AGRO,2024-05-22,12:00:00,1443.1736739772903
1827,AGRO,2024-05-22,13:00:00,1443.1736739772903
1828,AGRO,2024-05-22,14:00:00,1443.1736739772903
1829,AGRO,2024-05-22,15:00:00,1443.1736739772903
1830,AGRO,2024-05-22,16:00:00,1443.1736739772903
1831,AGRO,2024-05-22,17:00:00,1443.1736739772903
1832,AGRO,2024-05-22,18:00:00,1443.1736739772903
1833,AGRO,2024-05-22,21:00:00,1443.1736739772903
1834,AGRO,2024-05-22,23:00:00,1443.1736739772903
1835,AGRO,2024-05-23,10:00:00,1443.1736739772903
1836,AGRO,2024-05-23,11:00:00,1443.1736739772903
1837,AGRO,2024-05-23,12:00:00,1443.1736739772903
1838,AGRO,2024-05-23,13:00:00,1443.1736739772903
1839,AGRO,2024-05-23,14:00:00,1443.1736739772903
1840,AGRO,2024-05-23,15:00:00,1443.1736739772903
1841,AGRO,2024-05-23,16:00:00,1443.1736739772903
1842,AGRO,2024-05-23,17:00:00,1443.1736739772903
1843,AGRO,2024-05-23,18:00:00,1443.1736739772903
1844,AGRO,2024-05-23,22:00:00,1443.1736739772903
1845,AGRO,2024-05-23,23:00:00,1443.1736739772903
1846,AGRO,2024-05-24,10:00:00,1443.1736739772903
1847,AGRO,2024-05-24,11:00:00,1443.1736739772903
1848,AGRO,2024-05-24,12:00:00,1443.1736739772903
1849,AGRO,2024-05-24,13:00:00,1443.1736739772903
1850,AGRO,2024-05-24,14:00:00,1443.1736739772903
1851,AGRO,2024-05-24,15:00:00,1443.1736739772903
1852,AGRO,2024-05-24,16:00:00,1443.1736739772903
1853,AGRO,2024-05-24,17:00:00,1443.1736739772903
1854,AGRO,2024-05-24,18:00:00,1443.1736739772903
1855,AGRO,2024-05-24,21:00:00,1443.1736739772903
1856,AGRO,2024-05-24,22:00:00,1443.1736739772903
1857,AGRO,2024-05-24,23:00:00,1443.1736739772903
1858,AGRO,2024-05-27,10:00:00,1443.1736739772903
1859,AGRO,2024-05-27,11:00:00,1443.1736739772903
1860,AGRO,2024-05-27,12:00:00,1443.1736739772903
1861,AGRO,2024-05-27,14:00:00,1443.1736739772903
1862,AGRO,2024-05-27,15:00:00,1443.1736739772903
1863,AGRO,2024-05-27,16:00:00,1443.1736739772903
1864,AGRO,2024-05-27,17:00:00,1443.1736739772903
1865,AGRO,2024-05-27,18:00:00,1443.1736739772903
1866,AGRO,2024-05-27,20:00:00,1443.1736739772903
1867,AGRO,2024-05-27,21:00:00,1443.1736739772903
1868,AGRO,2024-05-27,22:00:00,1443.1736739772903
1869,AGRO,2024-05-27,23:00:00,1443.1736739772903
1870,AGRO,2024-05-28,10:00:00,1443.1736739772903
1871,AGRO,2024-05-28,11:00:00,1443.1736739772903
1872,AGRO,2024-05-28,12:00:00,1443.1736739772903
1873,AGRO,2024-05-28,13:00:00,1443.1736739772903
1874,AGRO,2024-05-28,14:00:00,1443.1736739772903
1875,AGRO,2024-05-28,15:00:00,1443.1736739772903
1876,AGRO,2024-05-28,16:00:00,1443.1736739772903
1877,AGRO,2024-05-28,17:00:00,1443.1736739772903
1878,AGRO,2024-05-28,18:00:00,1443.1736739772903
1879,AGRO,2024-05-28,20:00:00,1443.1736739772903
1880,AGRO,2024-05-28,21:00:00,1443.1736739772903
1881,AGRO,2024-05-29,10:00:00,1443.1736739772903
1882,AGRO,2024-05-29,11:00:00,1443.1736739772903
1883,AGRO,2024-05-29,12:00:00,1443.1736739772903
1884,AGRO,2024-05-29,13:00:00,1443.1736739772903
1885,AGRO,2024-05-29,14:00:00,1443.1736739772903
1886,AGRO,2024-05-29,15:00:00,1443.1736739772903
1887,AGRO,2024-05-29,16:00:00,1443.1736739772903
1888,AGRO,2024-05-29,17:00:00,1443.1736739772903
1889,AGRO,2024-05-29,18:00:00,1443.1736739772903
1890,AGRO,2024-05-29,20:00:00,1443.1736739772903
1891,AGRO,2024-05-29,21:00:00,1443.1736739772903
1892,AGRO,2024-05-29,22:00:00,1443.1736739772903
1893,AGRO,2024-05-29,23:00:00,1443.1736739772903
1894,AGRO,2024-05-30,10:00:00,1443.1736739772903
1895,AGRO,2024-05-30,11:00:00,1443.1736739772903
1896,AGRO,2024-05-30,12:00:00,1443.1736739772903
1897,AGRO,2024-05-30,13:00:00,1443.1736739772903
1898,AGRO,2024-05-30,14:00:00,1443.1736739772903
1899,AGRO,2024-05-30,15:00:00,1443.1736739772903
1900,AGRO,2024-05-30,16:00:00,1443.1736739772903
1901,AGRO,2024-05-30,17:00:00,1443.1736739772903
1902,AGRO,2024-05-30,18:00:00,1443.1736739772903
1903,AGRO,2024-05-30,20:00:00,1443.1736739772903
1904,AGRO,2024-05-30,21:00:00,1443.1736739772903
1905,AGRO,2024-05-30,23:00:00,1443.1736739772903
1906,AGRO,2024-05-31,10:00:00,1443.1736739772903
1907,AGRO,2024-05-31,11:00:00,1443.1736739772903
1908,AGRO,2024-05-31,12:00:00,1443.1736739772903
1909,AGRO,2024-05-31,13:00:00,1443.1736739772903
1910,AGRO,2024-05-31,14:00:00,1443.1736739772903
1911,AGRO,2024-05-31,15:00:00,1443.1736739772903
1912,AGRO,2024-05-31,16:00:00,1443.1736739772903
1913,AGRO,2024-05-31,17:00:00,1443.1736739772903
1914,AGRO,2024-05-31,18:00:00,1443.1736739772903
1915,AGRO,2024-05-31,20:00:00,1443.1736739772903
1916,AGRO,2024-05-31,21:00:00,1443.1736739772903
1917,AGRO,2024-05-31,22:00:00,1443.1736739772903
1918,AGRO,2024-05-31,23:00:00,1443.1736739772903
1919,SIBN,2024-05-13,10:00:00,783.3884009842375
1920,SIBN,2024-05-13,11:00:00,783.3884009842375
1921,SIBN,2024-05-13,12:00:00,783.3884009842375
1922,SIBN,2024-05-13,13:00:00,783.3884009842375
1923,SIBN,2024-05-13,14:00:00,783.3884009842375
1924,SIBN,2024-05-13,15:00:00,783.3884009842375
1925,SIBN,2024-05-13,16:00:00,783.3884009842375
1926,SIBN,2024-05-13,17:00:00,783.3884009842375
1927,SIBN,2024-05-13,18:00:00,783.3884009842375
1928,SIBN,2024-05-13,23:00:00,783.3884009842375
1929,SIBN,2024-05-14,10:00:00,783.3884009842375
1930,SIBN,2024-05-14,11:00:00,783.3884009842375
1931,SIBN,2024-05-14,12:00:00,783.3884009842375
1932,SIBN,2024-05-14,13:00:00,783.3884009842375
1933,SIBN,2024-05-14,14:00:00,783.3884009842375
1934,SIBN,2024-05-14,15:00:00,783.3884009842375
1935,SIBN,2024-05-14,16:00:00,783.3884009842375
1936,SIBN,2024-05-14,17:00:00,783.3884009842375
1937,SIBN,2024-05-14,18:00:00,783.3884009842375
1938,SIBN,2024-05-14,20:00:00,783.3884009842375
1939,SIBN,2024-05-14,21:00:00,783.3884009842375
1940,SIBN,2024-05-14,22:00:00,783.3884009842375
1941,SIBN,2024-05-14,23:00:00,783.3884009842375
1942,SIBN,2024-05-15,10:00:00,783.3884009842375
1943,SIBN,2024-05-15,11:00:00,783.3884009842375
1944,SIBN,2024-05-15,12:00:00,783.3884009842375
1945,SIBN,2024-05-15,13:00:00,783.3884009842375
1946,SIBN,2024-05-15,14:00:00,783.3884009842375
1947,SIBN,2024-05-15,15:00:00,783.3884009842375
1948,SIBN,2024-05-15,16:00:00,783.3884009842375
1949,SIBN,2024-05-15,17:00:00,783.3884009842375
1950,SIBN,2024-05-15,18:00:00,783.3884009842375
1951,SIBN,2024-05-15,20:00:00,783.3884009842375
1952,SIBN,2024-05-15,21:00:00,783.3884009842375
1953,SIBN,2024-05-15,22:00:00,783.3884009842375
1954,SIBN,2024-05-15,23:00:00,783.3884009842375
1955,SIBN,2024-05-16,10:00:00,783.3884009842375
1956,SIBN,2024-05-16,11:00:00,783.3884009842375
1957,SIBN,2024-05-16,12:00:00,783.3884009842375
1958,SIBN,2024-05-16,13:00:00,783.3884009842375
1959,SIBN,2024-05-16,14:00:00,783.3884009842375
1960,SIBN,2024-05-16,15:00:00,783.3884009842375
1961,SIBN,2024-05-16,16:00:00,783.3884009842375
1962,SIBN,2024-05-16,17:00:00,783.3884009842375
1963,SIBN,2024-05-16,18:00:00,783.3884009842375
